,	KC
sum	CR
var	VNAAS3
sjúkur	APSMSN
.	KE

Systrarnar	SMPNA
sendu	VNAAP3
tá	DN
boð	SNSA
til	DG
hansara	PPMSG
og	C
lótu	VNAAP3
siga	VNAPP3
við	DG
hann	PPMSA
:	KE
"	KQ
Harri	SMSN
,	KC
sí	TS
,	KC
tann	PDMSN
sum	CR
tú	PP2SN
elskar	VNAPS2
,	KC
er	VNAPS3
sjúkur	APSMSN
.	KE
"	KQ

Men	C
tá	C
ið	C
Jesus	SMSN-P
hoyrdi	VNAAS3
tað	PPNSA
,	KC
segði	VNAAS3
hann	PPMSN
:	KE
"	KQ
Henda	PDFSN
sjúka	SFSN
er	VNAPS3
ikki	DN
til	DG
deyða	SMSA
,	KC
men	C
fyri	DG
dýrdar	SFSG
Guðs	APSFSN
skuld	SFSD
,	KC
til	DG
tess	PPNSG
at	C
sonur	SMSN
Guðs	SNSN
skal	VNAPS3
verða	VIA
dýrmettur	APSMSN
av	DG
henni	PPFSD
.	KE
"	KQ

Men	C
Jesus	SMSN-P
elskaði	VNAAS3
Martu	SFSD
og	C
systur	SFSN
hennara	PPFSG
og	C
Lázarus	SMSG-P
.	KE

Tá	C
ið	C
hann	PPMSN
nú	DN
hevði	VNAAS3
hoyrt	VAANSN
,	KC
at	C
hann	PPMSN
var	VNAAS3
sjúkur	APSMSN
,	KC
varð	VNAAS3
hann	PPMSN
tó	DN
enn	DN
verandi	VPA
tveir	NCMPA
dagar	SMPA
á	DG
tí	PDNSD
staði	SNSD
,	KC
har	DN
sum	CR
hann	PPMSN
var	VNAAS3
.	KE

Síðan	DN
sigur	VNAPS3
hann	PPMSN
eftir	DG
hetta	PDNSA
við	DG
lærusveinarnar	SMPAA
:	KE
"	KQ
Latum	VAANPD
okkum	PP1PD
fara	VIA
aftur	DN
til	DG
Júdeu	SFSA
!	KE
"	KQ

Lærusveinarnir	SMPNA
siga	VNAPP3
við	DG
hann	PPMSA
:	KE
"	KQ
Rabbi	SNSD
,	KC
nýliga	DN
ætlaðu	VNAAP3
Jödarnir	SMPNA
at	CI
steina	VIA
teg	PP2SA
,	KC
og	C
nú	DN
fert	VNAPS2
tú	PP2SN
hagar	DN
aftur	DN
!	KQ
"	KQ

Jesus	SMSN-P
svaraði	VNAAS3
:	KE
"	KQ
Eru	VNAPP3
ikki	DN
tólv	NC
tímar	SMPN
í	DG
deginum	SNSDA
?	KE

Ferðast	VIM
nakar	PBNSN
á	DG
degi	SMSD
,	KC
snávar	VNAPS3
hann	PPMSN
ikki	DN
,	KC
tí	C
at	C
hann	PPMSN
sær	VNAPS3
ljósið	SNSAA
í	DG
hesum	PDMSD
heimi	SMSD
;	KC
men	C
ferðast	VIM
nakar	PBNSA
á	DG
nátt	SFSA
,	KC
snávar	VNAPS3
hann	PPMSN
,	KC
tí	C
at	C
ljósið	SNSNA
er	VNAPS3
ikki	DN
í	DG
honum	PPMSD
.	KE
"	KQ

Hetta	PDNSA
talaði	VNAAS3
hann	PPMSN
,	KC
og	C
eftir	DG
tað	PPNSA
sigur	VNAPS3
hann	PPMSN
við	DG
teir	PPMPA
:	KE
"	KQ
Lázarus	S----P
,	KC
vinur	SMPA
okkara	PP1PG
,	KC
er	VNAPS3
sovnaður	VAAMSN
;	KC
men	C
eg	PP1SN
fari	VNAPS1
nú	DN
at	CI
vekja	VIA
hann	PPMSA
.	KE
"	KQ

Lærusveinarnir	SMPNA
sögdu	VNAAP3
tá	DN
við	DG
hann	PPMSA
:	KE
"	KQ
Harri	SMSD-P
,	KC
er	VNAPS3
hann	PPMSN
sovnaður	APSMSN
,	KC
tá	C
verður	VNAPS3
hann	PPMSN
frískur	APSMSN
.	KE
"	KQ

Men	C
Jesus	SMSN-P
hevði	VNAAS3
talað	VAANSN
um	DG
deyða	SMSA
hansara	PPMSG
;	KC
men	C
teir	PPMPN
hildu	VNAAP3
,	KC
at	C
hann	PPMSN
talaði	VNAAS3
um	DG
svövnhvíldina	SFSAA
.	KE

Tí	C
segði	VNAAS3
Jesus	SMSN-P
teimum	PPNPD
tá	DN
beint	DN
fram	DN
:	KE
"	KQ
Lázarus	SMSG-P
er	VNAPS3
deyður	APSMSN
!	KE

Og	C
fyri	DG
tykkara	PBFPA
skuld	SFSA
eri	VNAPS1
eg	PP1SN
glaður	APSMSN
,	KC
at	C
eg	PP1SN
ikki	DN
var	VNAAS1
har	DN
,	KC
fyri	DN
at	C
tit	PDNPN
skulu	VNAPP3
trúgva	VIA
.	KE

Men	C
latum	VNAPP3
okkum	PP1PA
fara	VNAPP3
til	DG
hansara	PPMSG
!	KE
"	KQ

Tá	DN
segði	VNAAS3
Tummas	SMSN-P
,	KC
sum	CR
kallaður	VAAMSN
er	VNAPS3
Didymos	F
tað	PPNSN
merkir	VNAPS3
:	KE
tvíburður	SMSN
við	DG
samlærusveinar	F
sínar	PPMSG
:	KE
"	KQ
Latum	SNPD
eisini	DN
okkum	PP1PD
fara	VIA
,	KC
so	DN
at	C
vit	PP1PN
kunnu	VNAPP1
doyggja	VIA
saman	DN
við	DG
honum	PPMSD
!	KE
"	KQ

Tá	C
ið	CR
Jesus	SMSN-P
nú	DN
kom	VNAAS3
,	KC
fekk	VNAAS3
hann	PPMSN
at	CI
vita	VIA
,	KC
at	C
hann	PPMSN
longu	DN
hevði	VNAAS3
ligið	VAANSN
fýra	NC
dagar	SMPA
í	DG
grövini	SFSDA
.	KE

Men	C
Betánia	SFSN
var	VNAAS3
nær	DN
við	DG
Jerúsalem	SFSD
,	KC
okkurt	PBNSN
um	C
fimtan	NC
stádiur	VAAMSN
haðani	DN
.	KE

Men	C
mangir	APSMPN
av	DG
Jödunum	SNPDA
vóru	VNAAP3
komnir	VAAMPN
til	DG
Martu	SFSD
og	C
Mariu	SFSG-P
at	CI
troysta	VIA
tær	PP2SD
eftir	DG
bróðurin	SMSAA
.	KE

Tá	C
ið	C
Marta	SFSN-P
nú	DN
hoyrdi	VNAAS3
,	KC
at	C
Jesus	SMSN-P
kom	VNAAS3
,	KC
gekk	VNAAS3
hon	PPFSN
í	DN
móti	DG
honum	PPMSD
,	KC
men	C
Maria	SFSN-P
varð	VNAAS3
sitandi	VPA
heima	DN
.	KE

Marta	SFSN-P
segði	VNAAS3
tá	DN
við	DG
Jesus	SMSN-P
:	KE
"	KQ
Harri	SMSN
,	KC
hevði	VNAAS2
tú	PP2SN
verið	VAANSN
her	DN
,	KC
tá	C
var	VNAAS3
bróðir	SMSN
mín	PP1SN
ikki	DN
deyður	APSMSN
.	KE

Men	C
eisini	DN
nú	DN
veit	VNAPS1
eg	PP1SN
,	KC
at	C
hvat	PQNSA
tú	PP2SN
so	DN
biður	VNAPS3
Guð	SMSN-P
um	DG
,	KC
tað	PPNSA
vil	VNAPS3
Guð	SMSN-P
geva	VIA
tær	PP2SD
.	KE
"	KQ

Jesus	SMSN-P
sigur	VNAPS3
við	DG
hana	PPFSA
:	KE
"	KQ
Bróðir	SFPN
tín	PP2SG
skal	VNAPS3
rísa	VIA
upp	DN
.	KE
"	KQ

Marta	SFSN
sigur	VNAPS3
við	DG
hann	PPMSA
:	KE
"	KQ
Eg	PP1SN
veit	VNAPS1
,	KC
at	C
hann	PPMSN
skal	VNAPS3
rísa	VIA
upp	DN
í	DG
uppreisnini	SFSDA
á	DG
evsta	APSFSD
degi	SMSD
.	KE
"	KQ

Jesus	SMSN-P
segði	VNAAS3
við	DG
hana	PPFSA
:	KE
"	KQ
Eg	PP1SN
eri	VNAPS1
uppreisnin	SFSNA
og	C
lívið	SNSNA
;	KC
tann	PDMSN
,	KC
sum	CR
trýr	VNAPS3
á	DG
meg	PP1SA
,	KC
skal	VNAPS3
liva	VIA
,	KC
um	C
hann	PPMSN
so	DN
doyr	VNAPS3
;	KC
og	C
hvör	VNAPS3
tann	PDMSN
,	KC
sum	CR
livir	VNAPS3
og	C
trýr	VNAPS3
á	DG
meg	PP1SA
,	KC
skal	VNAPS3
aldri	SMSN
um	DG
ævir	SFPA
doyggja	VIA
;	KC
trýrt	VNAPS2
tú	PP2SN
hesum	PDNSD
?	KE
"	KQ

Hon	PPFSN
sigur	VNAPS3
við	DG
hann	PPMSA
:	KE
"	KQ
Ja	DN
,	KC
Harri	SMSD-P
,	KC
eg	PP1SN
havi	VNAPS1
trúð	VAANSN
,	KC
at	C
tú	PP2SN
ert	VNAPS2
Kristus	SMSG
,	KC
sonur	SMSN
Guðs	SMSN-P
,	KC
hann	PPMSN
,	KC
sum	CR
kemur	VNAPS3
í	DG
heimin	SMSAA
.	KE
"	KQ

Og	C
tá	C
ið	C
hon	PPFSN
hetta	PDNSN
hevði	VNAAS3
sagt	VAANSN
,	KC
fór	VNAAS3
hon	PPFSN
av	DG
stað	SNSA
og	C
rópaði	VNAAS3
Mariu	SFSG-P
,	KC
systur	SFSN
sína	PPFSG
,	KC
loyniliga	APWNSN
og	C
segði	VNAAS3
:	KE
"	KQ
Meistarin	SMSNA
er	VNAPS3
her	DN
og	C
rópar	VNAPS3
teg	PIFSN
.	KE
"	KQ

Tá	C
ið	C
hon	PPFSN
hoyrdi	VNAAS3
tað	PPNSA
,	KC
reistist	VNMAS3
hon	PPFSN
skundisliga	DN
og	C
fór	VNAAS3
út	DN
til	DG
hansara	PPMSG
.	KE

Men	C
Jesus	SMSN-P
var	VNAAS3
enn	DN
ikki	DN
komin	VAAMSN
inn	DN
í	DG
bygdina	SFSAA
,	KC
men	C
hann	PPMSN
var	VNAAS3
enn	DN
á	DG
tí	PDNSD
staði	SNSD
,	KC
har	DN
sum	CR
Marta	SFSN-P
hevði	VNAAS3
mött	VAANSN
honum	PPMSD
.	KE

Tá	C
ið	C
nú	DN
Jödarnir	SMPNA
,	KC
sum	CR
vóru	VNAAP3
við	DG
hús	SNSA
hjá	DG
Mariu	SFSG-P
og	C
troystaðu	VNAAP3
hana	PPFSA
,	KC
sóu	VNAAP1
,	KC
at	C
hon	PPFSN
skundisliga	DN
reistist	VNMAS3
og	C
fór	VNAAS3
út	DN
,	KC
fóru	VNAAP3
teir	PPMPN
aftan	DN
á	DG
hana	PPFSA
,	KC
av	DG
tí	C
at	C
teir	PPMPN
hugsaðu	VNAAP3
,	KC
at	C
hon	PPFSN
fór	VNAAS3
út	DN
til	DG
grövina	SFSAA
at	CI
gráta	VIA
har	DN
.	KE

Men	C
tá	C
ið	C
Maria	SFSN-P
nú	DN
kom	VNAAS3
hagar	DN
,	KC
sum	CR
Jesus	SMSN-P
var	VNAAS3
,	KC
og	C
sá	VNAAS3
hann	PPMSN
,	KC
fell	VMAPS2
hon	PPFSN
honum	PPMSD
til	DG
fóta	SMSA
og	C
segði	VNAAS3
við	DG
hann	PPMSA
:	KE
"	KQ
Harri	SMSN
,	KC
hevði	VNAAS2
tú	PP2SN
verið	VAANSN
her	DN
,	KC
tá	C
var	VNAAS3
bróðir	SMSN
mín	PP1SN
ikki	DN
deyður	APSMSN
.	KE
"	KQ

Tá	C
ið	C
nú	DN
Jesus	SMSN-P
sá	VNAAS3
hana	PPFSA
gráta	APSFPA
og	C
Jödarnar	SMPAA
,	KC
sum	CR
vóru	VNAAP3
komnir	VAAMPN
við	DG
henni	PPFSD
,	KC
gráta	VIA
,	KC
varð	VNAAS3
hann	PPMSN
harmur	APSMSN
í	DG
huga	SMSD
og	C
gjördist	VIM
ógvuliga	DN
sinnisrördur	VAAMSN
og	C
segði	VNAAS3
:	KE
"	KQ
Hvar	SMSN-P
hava	VNAPP3
tit	PP2PN
lagt	VAANSN
hann	PPMSA
?	KE
"	KQ

Teir	PPMPN
siga	VNAPP3
við	DG
hann	PPMSA
:	KE
"	KQ
Harri	SMSN
,	KC
kom	VNAAS3
og	C
síggj	SNSA
!	KE
"	KQ

Jesus	SMSN-P
feldi	VNAAS3
tár	SNSA
.	KE

Tá	DN
sögdu	APWMPN
Jödarnir	SMPNA
:	KE
"	KQ
Sí	TS
,	KC
hvussu	DN
hann	PPMSN
elskaði	VNAAS3
hann	PPMSN
!	KE
"	KQ

Men	C
summir	PBMPN
teirra	PPNPG
sögdu	APWFPD
:	KE
"	KQ
Kundi	VNAAS3
ikki	DN
hann	PPMSN
,	KC
sum	CR
læt	VNAAS3
eyguni	SNPAA
upp	DN
á	DG
hinum	PDNPD
blinda	APSFSA
,	KC
hava	VNAPP3
gjört	VNMPS3
tað	PPNSA
,	KC
at	C
eisini	DN
hesin	PDMSN
ikki	DN
var	VNAAS3
deyður	APSMSN
?	KE
"	KQ

Jesus	SMSN-P
varð	VNAAS3
tá	DN
aftur	DN
harmur	APSMSN
í	DG
sær	PPMSD
sjálvum	PINSD
og	C
kemur	VNAPS3
til	DG
grövina	SFSAA
;	KC
men	C
hon	PPFSN
var	VNAAS3
eitt	PBNSN
helli	SNSN
,	KC
og	C
steinur	SMSN
lá	VNAAS3
fyri	DG
tí	PPNSD
.	KE

Jesus	SMSN-P
sigur	VNAPS3
:	KE
"	KQ
Takið	PBNSN
steinin	SMSAA
frá	DN
!	KE
"	KQ

Marta	SFSN
,	KC
systir	VNAPS3
hins	SMSA-P
deyða	SMSA
,	KC
sigur	VNAPS3
við	DG
hann	PPMSA
:	KE
"	KQ
Harri	SMSN
,	KC
hann	PPMSN
dampar	VNAPS3
longu	DN
;	KC
tí	C
at	C
hann	PPMSN
hevur	VNAPS3
ligið	VAANSN
har	DN
fýra	NC
dagar	SMPA
.	KE
"	KQ

Jesus	SMSN-P
sigur	VNAPS3
við	DG
hana	PPFSA
:	KE
"	KQ
Segði	VNAAS1
eg	PP1SN
tær	PP2SD
ikki	DN
,	KC
at	C
um	C
tú	PP2SN
trýrt	APSNSN
,	KC
skalt	VNAPS2
tú	PP2SN
síggja	VNAPP1
dýrd	SFSA-P
Guðs	SNSG
?	KE
"	KQ

Teir	PPMPN
tóku	VNAAP3
tá	DN
steinin	SMSAA
frá	DN
.	KE

Men	C
Jesus	SMSN-P
lyfti	VNAAS3
upp	DN
eygum	SNPD
sínum	PPNPD
og	C
segði	VNAAS3
:	KE
"	KQ
Faðir	SMPN
,	KC
eg	PP1SN
takki	VNAPS1
tær	PP2SD
fyri	DG
tað	PPNSA
,	KC
at	C
tú	PP2SN
hevur	VNAPS2
hoyrt	VAANSN
meg	PP1SA
.	KE

Eg	PP1SN
visti	VNAAS1
fullvæl	DN
,	KC
at	C
tú	PP2SN
altíð	DN
hoyrir	VNAPS3
meg	PP1SA
;	KC
men	C
vegna	DG
mannamúgvunnar	SFSAA
,	KC
sum	CR
stendur	VNAPS3
her	DN
rundan	DN
um	DN
,	KC
segði	VNAAS1
eg	PP1SN
tað	PPNSA
,	KC
fyri	DN
at	C
tey	PPNPN
skulu	VNAPP3
trúgva	VIA
,	KC
at	C
tú	PP2SN
hevur	VNAPS2
sent	VAANSN
meg	PP1SA
.	KE
"	KQ

Og	C
tá	C
ið	C
hann	PPMSN
hetta	PDNSN
hevði	VNAAS3
sagt	VAANSN
,	KC
rópaði	VNAAS3
hann	PPMSN
við	DG
harðari	DGC
rödd	SFSN
:	KE
"	KQ
Lázarus	SNSN
,	KC
kom	VNAAS3
út	DN
higar	DN
!	KE
"	KQ

Og	C
út	DN
kom	VNAAS3
hin	PDMSN
deyði	SMSN
,	KC
bundin	VAAMSN
á	DG
fótum	SMPD
og	C
hondum	SFPD
við	DG
líkverju	SFSD
,	KC
og	C
sveittadúkur	SMSN
var	VNAAS3
bundin	VAAMSN
fyri	DG
andlitið	SNSAA
á	DG
honum	PPMSD
.	KE

Jesus	SMSN-P
segði	VNAAS3
við	DG
teir	PPMPA
:	KE
"	KQ
Loysið	SNSNA
hann	PPMSN
og	C
latið	VMAPP2
hann	PPMSA
fara	VIA
!	KE
"	KQ

Mangir	SMPN
av	DG
Jödunum	SFPDA
,	KC
teir	PPMPN
,	KC
sum	CR
komnir	VAAMPN
vóru	VNAAP3
til	DG
Mariu	SFSG-P
og	C
hövdu	DN
sæð	VAANSN
tað	PPNSA
,	KC
sum	CR
hann	PPMSN
gjördi	VNAAS3
,	KC
trúðu	VNAAP3
nú	DN
á	DG
hann	PPMSA
.	KE

Men	C
nakrir	PBMPN
av	DG
teimum	PPNPD
fóru	VNAAP3
til	DG
Farisearanna	SFSAA
og	C
sögdu	VNAAP3
teimum	PPMPD
,	KC
hvat	PQNSN
Jesus	SMSN-P
hevði	VNAAS3
gjört	SMSA
.	KE

Hövuðsprestarnir	SMPNA
og	C
Fariseararnir	SMPNA
savnaðu	VNAAP3
tá	DN
ráðið	SNSAA
saman	DN
og	C
sögdu	DN
:	KE
"	KQ
Hvat	PQNSA
skulu	VNAPP1
vit	PP1PN
gera	VIA
,	KC
tí	C
at	C
hesin	PDMSN
maðurin	SMSNA
ger	VNAPS3
mong	APSNPA
tekin	SNSA
?	KE

Lata	VNAPP3
vit	PP1PN
hann	PPMSN
halda	VNAPP3
fram	DN
á	DG
henda	PDMSA
hátt	SMSA
,	KC
vilja	VNAPP3
allir	PBMPN
trúgva	VNAPP3
á	DG
hann	PPMSA
,	KC
og	C
Rómverjar	SMPN
munnu	VNAPP3
koma	VIA
og	C
taka	VNAPP3
bæði	DN
land	SNSA
okkara	PP1PG
og	C
fólk	SNPA
.	KE
"	KQ

Men	C
ein	PBMSN
av	DG
teimum	PDMPD
,	KC
Kajfas	SMSG-P
,	KC
sum	CR
var	VNAAS3
hövuðsprestur	VAAMSN
tað	PDNSA
árið	SNSAA
,	KC
segði	VNAAS3
við	DG
teir	PPMPA
:	KE
"	KQ
Tit	PP2PN
vita	VIA
als	DN
einki	DN
og	C
heldur	DNC
ikki	DN
hugsa	VIA
tit	PP2PN
um	DG
,	KC
at	C
tað	PPNSN
er	VNAPS3
gagnligari	ACSNSN
fyri	DG
tykkum	SNPD
,	KC
at	C
ein	PBMSN
maður	SMSN
doyr	VNAPS3
fyri	DG
fólkið	SNSAA
,	KC
enn	DN
at	C
öll	SFSN
tjóðin	SFSNA
fer	VNAPS3
til	DG
grundar	SFSG
.	KE
"	KQ

Men	C
hetta	PDNSA
segði	VNAAS3
hann	PPMSN
ikki	DN
av	DG
sær	PPMSD
sjálvum	PIMSD
;	KC
men	C
tá	C
ið	C
hann	PPMSN
var	VNAAS3
hövuðsprestur	VAAMSN
tað	PPNSA
árið	SNSAA
,	KC
profeteraði	VNAAS3
hann	PPMSN
,	KC
at	C
Jesus	SMSN-P
skuldi	VNAAS3
doyggja	VIA
fyri	DG
fólkið	SNSAA
;	KC
og	C
ikki	DN
bert	DN
fyri	DG
fólkið	SNSAA
,	KC
men	C
eisini	DN
til	DG
tess	PPNSG
at	CI
savna	VIA
í	DG
ein	PBMSA
flokk	SMSA
Guðs	S----P
sundurspjaddu	VNAAP3
börn	F
.	KE

Eftir	DG
tann	PDMSA
dag	SMSA
hildu	VNAAP3
teir	PPMPN
tí	C
ráð	SNPN
saman	DN
um	DN
at	CI
drepa	VIA
hann	PPMSA
.	KE

Jesus	SMSN-P
gekk	VNAAS3
tí	DN
ikki	DN
longur	DN
opinlýst	DN
um	DN
kring	DN
millum	DG
Jödanna	SMSA-P
,	KC
men	C
fór	VNAAS3
av	DG
stað	SNSA
haðan	DN
út	DN
á	DG
landsbygdina	SFSAA
nær	DN
við	DG
oyðimörkina	SFSAA
í	DG
eina	PBFSA
bygd	SFSA
,	KC
sum	CR
kallast	VNMPP3
Efraim	SNSDA
,	KC
og	C
har	DN
varð	VNAAS3
hann	PPMSN
verandi	VPA
saman	DN
við	DG
lærusveinunum	SMPDA
.	KE

Men	C
páskir	SFPN
hjá	DG
Jödum	SNPD
vóru	VNAAP3
í	DG
nánd	SFSD
,	KC
og	C
mangir	APSMPN
fóru	VNAAP3
av	DG
landsbygdini	SFSDA
niðan	DN
til	DG
Jerúsalem	SNSG
fyri	DG
páskir	SFPA
til	DG
at	CI
reinsa	VIA
seg	PPMSA
.	KE

Teir	PPMPN
leitaðu	VNAAP3
tá	DN
eftir	DG
Jesusi	SMSD-P
og	C
sögdu	VNAAP3
sín	PPMSA
á	DN
millum	DN
,	KC
har	DN
sum	CR
teir	PPMPN
stóðu	VNAAP3
í	DG
halgidóminum	SMSDA
:	KE
"	KQ
Hvat	PQNSA
halda	VNAPP2
tit	PP2PN
?	KE

Man	F
hann	PPMSN
ikki	DN
fara	VNAPP3
at	CI
koma	VIA
til	DG
hátíðina	SFSAA
?	KE
"	KQ

Men	C
hövuðsprestarnir	SMPNA
og	C
Fariseararnir	SMPNA
hövdu	VNAAP3
givið	VAANSN
boð	SNSA
,	KC
at	C
um	C
onkur	PBMSN
visti	VNAAS3
,	KC
hvar	C
hann	PPMSN
var	VNAAS3
,	KC
skuldi	VNAAS3
hann	PPMSN
siga	VIA
frá	DG
,	KC
so	DN
at	C
teir	PPMPN
kundu	VNAAP3
taka	VIA
hann	PPMSA
.	KE

Seks	APSNPN
dagar	SMPN
fyri	DG
páskir	SFPA
kom	VNAAS3
Jesus	SMSN-P
til	DG
Betániu	SFSA-P
,	KC
har	DN
sum	CR
Lázarus	SMSN-P
var	VNAAS3
,	KC
sum	CR
Jesus	SMSN-P
hevði	VNAAS3
vakt	VAANSN
upp	DN
frá	DG
deyðum	APSNPD
.	KE

Tey	PPNPN
gjördu	VNAAP3
nú	DN
har	DN
eina	PBFSA
kvöldmáltíð	SFSA
fyri	DG
honum	PPMSD
,	KC
og	C
Marta	SFSA-P
gekk	VNAAS3
fyri	DG
borðum	SNPD
,	KC
og	C
Lázarus	SMSG-P
var	VNAAS3
ein	PBMSN
teirra	PPMPG
,	KC
sum	CR
sótu	VNAAP3
til	DG
borðs	SNSG
við	DG
honum	PPMSD
.	KE

Tá	DN
tók	VNAAS3
Maria	SFSN-P
eitt	PBNSA
pund	SNSA
av	DG
óblandaðum	APSNSD
,	KC
sera	DN
dýrum	APSNSD
nardussmyrsli	SNSD
og	C
salvaði	VNAAS3
föturnar	SFPNA
á	DG
Jesusi	SMSD-P
og	C
turkaði	APWMSN
fötur	VNAPS3
hansara	PPMSG
við	DG
hári	SNSD
sínum	PPNPD
.	KE

Og	C
húsið	SNSNA
varð	VNAAS3
fult	APSNSN
av	DG
anganum	SMSDA
av	DG
smyrslinum	SNSDA
.	KE

Sigur	VAAMSN
tá	DN
Judas	VIA
Iskarjot	SNSN
,	KC
ein	PBMSN
av	DG
lærusveinum	SMPD
hansara	PPMSG
,	KC
sum	CR
seinni	DNC
skuldi	VNAAS3
svíkja	VIA
hann	PPMSA
:	KE
"	KQ
Hví	DN
var	VNAAS3
hetta	PDNSN
smyrslið	SNSNA
ikki	DN
selt	VAANSN
fyri	DG
trý	NCNPA
hundrað	DG
denarar	SMPA
og	C
givið	VAANSN
fátækum	APSNPD
?	KE
"	KQ

Men	C
hetta	PDNSN
segði	VNAAS3
hann	PPMSN
ikki	DN
,	KC
tí	C
at	C
hann	PPMSN
hevði	VNAAS3
umsorgan	SFSA-P
fyri	DG
teimum	PDNPD
fátæku	APWNPD
,	KC
men	C
tí	C
at	C
hann	PPMSN
var	VNAAS3
tjóvur	SMSN
;	KC
og	C
við	DG
tað	PPNSA
at	C
hann	PPMSN
hevði	VNAAS3
pungin	SMSAA
,	KC
tók	VNAAS3
hann	PPMSN
tað	PPNSA
,	KC
sum	CR
varð	VNAAS3
lagt	VAANSN
í	DG
hann	PPMSA
.	KE

Tá	DN
segði	VNAAS3
Jesus	SMSN-P
:	KE
"	KQ
Lat	VMAPS2
hana	PPFSA
fáa	VIA
frið	SMSA
!	KE

Hon	PPFSN
hevur	VNAPS3
goymt	VAANSN
hetta	PDNSA
til	DG
jarðarferðardag	SMSA-P
mín	PP1SA
;	KC
tí	C
at	C
fátæk	APSNPN
hava	VNAPP3
tit	PP2PN
altíð	DN
hjá	DG
tykkum	SFPD
;	KC
men	C
meg	PP1SA
hava	VNAPP3
tit	PP2PN
ikki	DN
altíð	DN
.	KE
"	KQ

Nú	DN
fekk	VNAAS3
ein	PBMSN
stórur	APSMSN
skari	SMSN
av	DG
Jödunum	SMPD
at	CI
vita	VIA
,	KC
at	C
hann	PPMSN
var	VNAAS3
har	DN
,	KC
og	C
tey	PPNPN
komu	VNAAP3
,	KC
ikki	DN
bert	DN
fyri	DG
Jesu	SFSA-P
skuld	SFSD
,	KC
men	C
eisini	DN
fyri	DN
at	CI
síggja	VIA
Lázarus	SMSA-P
,	KC
sum	CR
hann	PPMSN
hevði	VNAAS3
vakt	VAANSN
upp	DN
frá	DG
deyðum	APSNSD
.	KE

Men	C
hövuðsprestarnir	SMPNA
lögdu	VNAAP3
upp	DN
ráð	SNSA
um	DN
at	CI
drepa	VIA
Lázarus	SMSG
við	DN
,	KC
tí	C
at	C
fyri	DG
hansara	PPMSG
skuld	SFSA
mangir	APSMPN
av	DG
Jödunum	SNPDA
fóru	VNAAP3
og	C
trúðu	VNAAP3
á	DG
Jesus	SMSN-P
.	KE

Dagin	SMSAA
eftir	DN
,	KC
tá	C
ið	C
hin	PDMSN
stóri	APWMSN
skarin	SMSNA
,	KC
sum	CR
komin	VAAMSN
var	VNAAS3
til	DG
hátíðina	SFSAA
,	KC
hoyrdi	VNAAS3
,	KC
at	C
Jesus	SMSN-P
kom	VNAAS3
til	DG
Jerúsalem	SNSA-P
,	KC
tóku	VNAAP3
tey	PPNPN
pálmagreinar	SFPA
og	C
fóru	VNAAP3
út	DN
at	CI
möta	VIA
honum	PPMSD
,	KC
og	C
tey	PPNPN
rópaðu	VNAAP3
:	KE
"	KQ
Hosianna	SFSAA
,	KC
vælsignaður	APSMSN
veri	SNSN
tann	PDMSN
,	KC
sum	CR
kemur	VNAPS3
í	DG
navni	SNSD
Harrans	SMSG-P
,	KC
Ísraels	SNSG
kongur	SMSN
.	KE
"	KQ

Men	C
Jesus	SMSN-P
fann	VNAAS3
ein	PBMSA
ungan	APSMSA
asna	SMSA
og	C
setti	VNAAS3
seg	PPMSA
á	DG
hann	PPMSA
,	KC
soleiðis	DN
sum	C
skrivað	VAANSN
er	VNAPS3
:	KE
"	KQ
Óttast	VIM
ikki	DN
,	KC
Sions	F
dóttir	SFSN
,	KC
sí	SFSN
,	KC
kongur	SMSN
tín	PP2SG
kemur	VNAPS3
,	KC
á	DG
asnafyli	SNSD
hann	PPMSN
situr	VNAPS3
!	KE
"	KQ

Hetta	PDNSN
skildu	VNAAP3
lærusveinar	SMPN
hansara	PPMSG
ikki	DN
í	DG
fyrstuni	SFSDA
;	KC
men	C
tá	C
ið	C
Jesus	SMSN-P
var	VNAAS3
vorðin	VAAMSN
dýrmettur	APSMSN
,	KC
tá	DN
mintust	VNMAP3
teir	PPMPN
til	DG
,	KC
at	C
hetta	PDNSN
var	VNAAS3
skrivað	VAANSN
um	DG
hann	PPMSA
og	C
at	C
teir	PPMPN
hövdu	VNAAP3
gjört	VAANSN
hetta	PDNSA
fyri	DG
honum	PPMSD
.	KE

Skarin	SMSNA
,	KC
sum	CR
var	VNAAS3
við	DG
honum	PPMSD
,	KC
vitnaði	VNAAS3
nú	DN
,	KC
at	C
hann	PPMSN
hevði	VNAAS3
kallað	VAANSN
Lázarus	S----P
út	DN
úr	DG
grövini	SFSDA
og	C
vakt	VAANSN
hann	PPMSN
upp	DN
frá	DG
deyðum	APSNPD
.	KE

Tess	PPNSG
vegna	DN
fór	VNAAS3
eisini	DN
skarin	SMSNA
út	DN
í	DN
móti	DG
honum	PPMSD
,	KC
tí	C
at	C
tey	PDNPN
hövdu	APWNPN
hoyrt	VAANSN
,	KC
at	C
hann	PPMSN
hevði	VNAAS3
gjört	VAANSN
hetta	PDNSA
tekin	SNSA
.	KE

Tá	DN
sögdu	APWMPN
Fariseararnir	SMPNA
sín	PPMSN
á	DN
millum	DG
:	KE
